Image Title,Metadata Key,Metadata Value,Depicts Statement
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,Permission,"This image from the <a href=""https://en.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_France"" class=""extiw"" title=""en:Bibliothèque nationale de France"">Bibliothèque nationale de France</a> (BnF) is a <a href=""//commons.wikimedia.org/wiki/Commons:When_to_use_the_PD-scan_tag"" title=""Commons:When to use the PD-scan tag"">reproduction by scanning of a bidimensional work that is now in the public domain</a> (<a href=""//commons.wikimedia.org/wiki/Template:PD-scan"" title=""Template:PD-scan""><span style=""font-family:monospace,monospace;"">{{PD-scan}}</span></a>). For this reason, it is in the <b><a href=""https://en.wikipedia.org/wiki/public_domain"" class=""extiw"" title=""w:public domain"">public domain</a></b>. <br>This image can also be seen on Gallica: <a rel=""nofollow"" class=""external text"" href=""http://visualiseur.bnf.fr/Visualiseur?Destination=Gallica&amp;O=btv1b53032468d"">Image btv1b53032468d</a>.
<hr>",
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,LicenseShortName,Public domain,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,UsageTerms,Public domain,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,AttributionRequired,false,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,Copyrighted,False,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,Restrictions,,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,License,pd,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",DateTime,2021-08-06 20:49:57,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",ObjectName,"2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564",
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",CommonsMetadataExtension,1.2,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",Categories,Flickr images missing SDC creator|Flickr images reviewed by FlickreviewR 2|Pedro Castillo 2021 presidential inauguration,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",Assessments,,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",ImageDescription,"(Lima - Peru, 28/07/2021)  Vice-Presidente da República, Hamilton Mourão durante Cerimônia de posse do Presidente da República do Peru, Pedro Castillo.
Foto: Romério Cunha/ VPR",
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",DateTimeOriginal,2021-07-28 14:01:18,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",Credit,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/144703136@N04/51347743564/"">https://www.flickr.com/photos/144703136@N04/51347743564/</a>",
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",Artist,Vice-Presidência da República (VPR),
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",LicenseShortName,CC BY 2.0,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",UsageTerms,Creative Commons Attribution 2.0,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",AttributionRequired,true,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",LicenseUrl,https://creativecommons.org/licenses/by/2.0,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",Copyrighted,True,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",Restrictions,,
"File:2021 Cerimônia de posse do Presidente da República do Peru, Pedro Castillo - 51347743564.jpg",License,cc-by-2.0,
File:NAJDA-175-0068 三州志11.pdf,DateTime,2020-09-29 19:24:11,
File:NAJDA-175-0068 三州志11.pdf,ObjectName,"<div class=""fn"">
三州志11</div>",
File:NAJDA-175-0068 三州志11.pdf,CommonsMetadataExtension,1.2,
File:NAJDA-175-0068 三州志11.pdf,Categories,Books without Wikidata item|CC-PD-Mark|PD Old|Scans from the National Archives of Japan Digital Archive|三州志,
File:NAJDA-175-0068 三州志11.pdf,Assessments,,
File:NAJDA-175-0068 三州志11.pdf,Artist,"<div class=""fn value"">
著者:富田景周</div>",
File:NAJDA-175-0068 三州志11.pdf,Credit,"<bdi><a href=""https://en.wikipedia.org/wiki/en:National_Archives_of_Japan"" class=""extiw"" title=""w:en:National Archives of Japan""><span title=""national archives of Japan"">National Archives of Japan</span></a>
</bdi>",
File:NAJDA-175-0068 三州志11.pdf,LicenseShortName,Public domain,
File:NAJDA-175-0068 三州志11.pdf,UsageTerms,Public domain,
File:NAJDA-175-0068 三州志11.pdf,AttributionRequired,false,
File:NAJDA-175-0068 三州志11.pdf,Copyrighted,False,
File:NAJDA-175-0068 三州志11.pdf,Restrictions,,
File:NAJDA-175-0068 三州志11.pdf,License,pd,
File:SEASPAN JAKARTA (49882212711).jpg,DateTime,2020-05-17 09:35:01,
File:SEASPAN JAKARTA (49882212711).jpg,ObjectName,SEASPAN JAKARTA (49882212711),
File:SEASPAN JAKARTA (49882212711).jpg,CommonsMetadataExtension,1.2,
File:SEASPAN JAKARTA (49882212711).jpg,Categories,"2020 in Hoek van Holland|Flickr images reviewed by FlickreviewR 2|Netherlands photographs taken on 2020-05-11|Photographs by Kees Torn|Seaspan Jakarta (ship, 2006)",
File:SEASPAN JAKARTA (49882212711).jpg,Assessments,,
File:SEASPAN JAKARTA (49882212711).jpg,ImageDescription,Hoek van Holland 11-5-2020,
File:SEASPAN JAKARTA (49882212711).jpg,DateTimeOriginal,2020-05-11 05:42,
File:SEASPAN JAKARTA (49882212711).jpg,Credit,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/68359921@N08/49882212711/"">SEASPAN JAKARTA</a>",
File:SEASPAN JAKARTA (49882212711).jpg,Artist,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/68359921@N08"">kees torn</a>",
File:SEASPAN JAKARTA (49882212711).jpg,LicenseShortName,CC BY-SA 2.0,
File:SEASPAN JAKARTA (49882212711).jpg,UsageTerms,Creative Commons Attribution-Share Alike 2.0,
File:SEASPAN JAKARTA (49882212711).jpg,AttributionRequired,true,
File:SEASPAN JAKARTA (49882212711).jpg,LicenseUrl,https://creativecommons.org/licenses/by-sa/2.0,
File:SEASPAN JAKARTA (49882212711).jpg,Copyrighted,True,
File:SEASPAN JAKARTA (49882212711).jpg,Restrictions,,
File:SEASPAN JAKARTA (49882212711).jpg,License,cc-by-sa-2.0,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,DateTime,2015-09-20 06:55:01,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,ObjectName,Ghazanchetsots Cathedral bell tower angel statue,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,CommonsMetadataExtension,1.2,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,Categories,Ghazanchetsots Cathedral|Pages with maps|Self-published work|Statues of angels,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,Assessments,,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,GPSLatitude,39.758611,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,GPSLongitude,46.746944,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,GPSMapDatum,WGS-84,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,ImageDescription,"<a href=""https://en.wikipedia.org/wiki/Ghazanchetsots_Cathedral"" class=""extiw"" title=""en:Ghazanchetsots Cathedral"">Ghazanchetsots Cathedral</a>",
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,DateTimeOriginal,2015-09-13 10:47:00,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,Credit,"<span class=""int-own-work"" lang=""en"">Own work</span>",
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,Artist,"<a href=""//commons.wikimedia.org/wiki/User:Yerevantsi"" title=""User:Yerevantsi"">Yerevantsi</a>",
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,LicenseShortName,CC BY-SA 4.0,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,UsageTerms,Creative Commons Attribution-Share Alike 4.0,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,AttributionRequired,true,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,LicenseUrl,https://creativecommons.org/licenses/by-sa/4.0,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,Copyrighted,True,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,Restrictions,,
File:Ghazanchetsots Cathedral bell tower angel statue.jpg,License,cc-by-sa-4.0,
File:GTEC Dormitory 1.jpg,DateTime,2017-06-03 11:41:26,
File:GTEC Dormitory 1.jpg,ObjectName,GTEC Dormitory 1,
File:GTEC Dormitory 1.jpg,CommonsMetadataExtension,1.2,
File:GTEC Dormitory 1.jpg,Categories,Gyeonggi College of Science and Technology|Self-published work,
File:GTEC Dormitory 1.jpg,Assessments,,
File:GTEC Dormitory 1.jpg,ImageDescription,경기과학기술대학교 기숙사 다솜1관,
File:GTEC Dormitory 1.jpg,DateTimeOriginal,2017-04-22 13:21:21,
File:GTEC Dormitory 1.jpg,Credit,"<span class=""int-own-work"" lang=""en"">Own work</span>",
File:GTEC Dormitory 1.jpg,Artist,altostratus,
File:GTEC Dormitory 1.jpg,LicenseShortName,CC BY-SA 4.0,
File:GTEC Dormitory 1.jpg,UsageTerms,Creative Commons Attribution-Share Alike 4.0,
File:GTEC Dormitory 1.jpg,AttributionRequired,true,
File:GTEC Dormitory 1.jpg,LicenseUrl,https://creativecommons.org/licenses/by-sa/4.0,
File:GTEC Dormitory 1.jpg,Copyrighted,True,
File:GTEC Dormitory 1.jpg,Restrictions,,
File:GTEC Dormitory 1.jpg,License,cc-by-sa-4.0,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,DateTime,2021-05-24 22:04:08,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,ObjectName,Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,CommonsMetadataExtension,1.2,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,Categories,Flickr images reviewed by FlickreviewR 2|Pepperdine University Commencement Exercises for the Class of 2021,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,Assessments,,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,ImageDescription,Pepperdine University Commencement Exercises for the Class of 2021,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,DateTimeOriginal,2021-05-22 15:00:32,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,Credit,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/95422663@N08/51198601861/"">https://www.flickr.com/photos/95422663@N08/51198601861/</a>",
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,Artist,bwgtheatre,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,LicenseShortName,CC BY 2.0,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,UsageTerms,Creative Commons Attribution 2.0,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,AttributionRequired,true,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,LicenseUrl,https://creativecommons.org/licenses/by/2.0,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,Copyrighted,True,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,Restrictions,,
File:Pepperdine University Commencement Exercises for the Class of 2021 - 51198601861.jpg,License,cc-by-2.0,
File:Airberlin A319.JPG,DateTime,2010-11-13 10:42:32,
File:Airberlin A319.JPG,ObjectName,Airberlin A319,
File:Airberlin A319.JPG,CommonsMetadataExtension,1.2,
File:Airberlin A319.JPG,Categories,Aircraft in 2010|D-ABAA (aircraft)|GFDL|License migration redundant|Self-published work,
File:Airberlin A319.JPG,Assessments,,
File:Airberlin A319.JPG,ImageDescription,A Boeing 737-700 of Air Berlin,
File:Airberlin A319.JPG,DateTimeOriginal,2010-10,
File:Airberlin A319.JPG,Credit,"<span class=""int-own-work"" lang=""en"">Own work</span> (<span lang=""en"" dir=""ltr"">Original text: <i><bdi lang="""">Eigene Aufnahme</bdi></i></span>)",
File:Airberlin A319.JPG,Artist,Mili99,
File:Airberlin A319.JPG,LicenseShortName,CC BY 3.0,
File:Airberlin A319.JPG,UsageTerms,Creative Commons Attribution 3.0,
File:Airberlin A319.JPG,AttributionRequired,true,
File:Airberlin A319.JPG,LicenseUrl,https://creativecommons.org/licenses/by/3.0,
File:Airberlin A319.JPG,Copyrighted,True,
File:Airberlin A319.JPG,Restrictions,,
File:Airberlin A319.JPG,License,cc-by-3.0,
File:Kirche Grafhorst IMG 2693.jpg,DateTime,2012-12-09 17:27:05,
File:Kirche Grafhorst IMG 2693.jpg,ObjectName,Kirche Grafhorst IMG 2693,
File:Kirche Grafhorst IMG 2693.jpg,CommonsMetadataExtension,1.2,
File:Kirche Grafhorst IMG 2693.jpg,Categories,Attribution only license|Files by User:Losch|St. Elisabethkirche (Grafhorst)|World War memorials in Landkreis Helmstedt,
File:Kirche Grafhorst IMG 2693.jpg,Assessments,,
File:Kirche Grafhorst IMG 2693.jpg,ImageDescription,Kirche in Grafhorst/Velpke (Helmstedt),
File:Kirche Grafhorst IMG 2693.jpg,DateTimeOriginal,2008-08-16,
File:Kirche Grafhorst IMG 2693.jpg,Credit,"<span class=""int-own-work"">Self-photographed</span>",
File:Kirche Grafhorst IMG 2693.jpg,Artist,"<a href=""https://de.wikipedia.org/wiki/Benutzer:Losch"" class=""extiw"" title=""de:Benutzer:Losch"">losch</a>",
File:Kirche Grafhorst IMG 2693.jpg,LicenseShortName,Attribution,
File:Kirche Grafhorst IMG 2693.jpg,Restrictions,,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",DateTime,2021-08-03 13:03:45,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",ObjectName,"Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794",
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",CommonsMetadataExtension,1.2,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",Categories,Images from Geograph Britain and Ireland|Images from Geograph Britain and Ireland missing SDC MIME type|Markets in the City of Manchester|Pages with camera coordinates from SDC|Pages with maps|Pages with object coordinates from SDC,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",Assessments,,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",GPSLatitude,53.482338,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",GPSLongitude,-2.245433,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",GPSMapDatum,WGS-84,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",ImageDescription,"Manchester Spring Market; St Ann's Square <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:Manchester_Spring_Market,_St_Ann%27s_Square_-_geograph.org.uk_-_2432794.jpg#ooui-php-4"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/15px-OOjs_UI_icon_edit-ltr-progressive.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png 2x"" data-file-width=""20"" data-file-height=""20""></a></span>",
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",DateTimeOriginal,2011-05-28,
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",Credit,"<a rel=""nofollow"" class=""external text"" href=""https://www.geograph.org.uk/photo/2432794"">Geograph Britain and Ireland</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:Manchester_Spring_Market,_St_Ann%27s_Square_-_geograph.org.uk_-_2432794.jpg#P7482"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/15px-OOjs_UI_icon_edit-ltr-progressive.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png 2x"" data-file-width=""20"" data-file-height=""20""></a></span>",
"File:Manchester Spring Market, St Ann's Square - geograph.org.uk - 2432794.jpg",Artist,"<a rel=""nofollow"" class=""external text"" href=""https://www.geograph.org.uk/profile/43729"">David Dixon</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:Manchester_Spring_Market,_St_Ann%27s_Square_-_geograph.org.uk_-_2432794.jpg#P170"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/15px-OOjs_UI_icon_edit-ltr-progressive.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png 2x"" data-file-width=""20"" data-file-height=""20""></a></span>",
